#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,instance,job,user
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:50:38.402Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:50:43.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:50:48.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:50:53.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:50:58.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:03.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:08.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:13.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:18.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:23.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:28.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:33.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:38.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:43.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:48.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:53.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:51:58.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:03.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:08.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:13.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:18.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:23.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:28.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:33.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:38.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:43.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:48.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:53.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:52:58.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:03.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:08.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:13.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:18.401Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:23.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:28.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:33.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:38.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:43.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:48.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:53.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:53:58.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:03.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:08.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:13.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:18.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:23.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:28.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:33.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:38.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:43.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:48.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:53.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:54:58.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:03.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:08.4Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:13.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:18.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:23.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:28.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:33.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:38.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:48.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:53.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:55:58.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:03.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:08.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:13.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:18.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:23.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:28.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:33.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:38.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:48.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:53.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:56:58.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:03.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:08.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:13.399Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:18.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:23.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:28.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:33.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:38.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:48.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:53.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:57:58.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:03.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:08.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:13.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:18.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:23.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:28.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:33.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:38.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:48.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:53.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:58:58.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:03.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:08.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:13.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:18.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:23.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:28.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:33.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:38.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:48.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:53.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:59:58.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:13:43.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:13:48.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:13:53.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:13:58.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:03.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:08.406Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:13.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:18.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:23.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:28.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:33.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:38.403Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,4,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:14:43.405Z,82849792,node_memory_SReclaimable_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
