benchmark_id,framework,sf,instance,memory_usage
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.266246795654297
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.26507568359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.261489868164062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.262771606445312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.261276245117188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.26470184326172
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.261905670166016
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.266433715820312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.260578155517578
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.25845718383789
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.256946563720703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.248287200927734
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.250118255615234
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.244903564453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.24425506591797
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.248226165771484
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.221790313720703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.337936401367188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.335853576660156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.887493133544922
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,16.948192596435547
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.840213775634766
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.9365234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.250957489013672
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.274490356445312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.30645751953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.361000061035156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.34835433959961
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.336929321289062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.325218200683594
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.349044799804688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.345645904541016
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3608131408691406
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.362091064453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3593521118164062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3445587158203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3452606201171875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3475265502929688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.347026824951172
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3475112915039062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.345672607421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3462982177734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.3449363708496094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.345123291015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.359710693359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.36734771728515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3425254821777344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3416862487792969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.34250640869140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3429069519042969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3440361022949219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3401222229003906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3414497375488281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3402519226074219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3406639099121094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3402290344238281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3403129577636719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.341522216796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3407630920410156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3405609130859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3403129577636719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.34070587158203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3408927917480469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3409576416015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.34101104736328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3404731750488281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.34130859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3400382995605469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3408355712890625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.34104156494140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.33358001708984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3314666748046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3340339660644531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.3290367126464844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.30669403076171875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.29958343505859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2980232238769531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2959747314453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.29376983642578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.29087066650390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.28801727294921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2878532409667969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.28812408447265625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2841033935546875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2644805908203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.26407623291015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2583503723144531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.24916458129882812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.24149322509765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.23681259155273438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.22707366943359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.22119140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2310638427734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.23180770874023438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2191619873046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21892929077148438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21966171264648438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2178802490234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2189483642578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.22027206420898438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21901702880859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21856689453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.219329833984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2172393798828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21811676025390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21584701538085938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21290969848632812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21274185180664062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21091079711914062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2118377685546875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21050262451171875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21164321899414062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.211395263671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21135711669921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21137619018554688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21161651611328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21088409423828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21016311645507812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21002960205078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21158599853515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2098846435546875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20988845825195312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21010971069335938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2096099853515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.21104812622070312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20891189575195312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20927810668945312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20998382568359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20807266235351562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2098236083984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.209259033203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20906829833984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20804595947265625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20964813232421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20914077758789062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.2088470458984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20830154418945312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20763397216796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20815277099609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20695877075195312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20736312866210938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20839309692382812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20731353759765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.206634521484375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.20814895629882812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1778717041015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17248153686523438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17193984985351562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17205429077148438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17119979858398438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17121124267578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17098236083984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17148208618164062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.17293548583984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.171661376953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16944122314453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.169097900390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16836166381835938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16750335693359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16738510131835938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1661224365234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16708755493164062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16600418090820312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16591262817382812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1662750244140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16483688354492188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1635284423828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16536712646484375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16573715209960938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16516876220703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16553115844726562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16504287719726562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16621017456054688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16577529907226562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16638946533203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16717147827148438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16461563110351562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16526412963867188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16534042358398438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16620254516601562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16680526733398438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16666793823242188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1664886474609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1688079833984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1637115478515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16322708129882812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16559982299804688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16500091552734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16360092163085938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16399765014648438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16402435302734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.1641082763671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.163116455078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16457366943359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16376876831054688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,0.16485595703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.12664031982421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.14861679077148438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.1757965087890625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.19132232666015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.19919967651367188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.21083450317382812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.21869277954101562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.22467041015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.23964691162109375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.25386810302734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.2639122009277344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.2753105163574219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.2840690612792969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.2939300537109375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3041954040527344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3132781982421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.32634735107421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3358154296875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34633636474609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3460807800292969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3469581604003906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3471717834472656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3475532531738281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3478240966796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34633636474609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3465423583984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3303947448730469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3300132751464844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.33502960205078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3374137878417969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.30258941650390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.309600830078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3145599365234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.309783935546875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3180961608886719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3081245422363281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3207550048828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3123054504394531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3151588439941406
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3154754638671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.29528045654296875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3081169128417969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3133583068847656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3173103332519531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.32012939453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.326690673828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3281288146972656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3295440673828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.33725738525390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34369659423828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3296356201171875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.32505035400390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3258094787597656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.32683563232421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3309669494628906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.33001708984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3356132507324219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34161376953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.33432769775390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3373146057128906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3394050598144531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3452262878417969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3410491943359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35121917724609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3501853942871094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3502693176269531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35149383544921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35504150390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3505668640136719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.350250244140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34423828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3524436950683594
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3521766662597656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.353912353515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3450927734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35691070556640625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3571128845214844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3470115661621094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35279083251953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35384368896484375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3428153991699219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3572845458984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3597869873046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35870361328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35468292236328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3495635986328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3575782775878906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3546295166015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3572425842285156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3555755615234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3584556579589844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35398101806640625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35311126708984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3547859191894531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35378265380859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34708404541015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3587913513183594
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.358489990234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.361114501953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3600730895996094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3503761291503906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3269920349121094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3254241943359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3365440368652344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3404083251953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.33388519287109375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34302520751953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3432769775390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34801483154296875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34716796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3499031066894531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.34900665283203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3520355224609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3542060852050781
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3551025390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35276031494140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35022735595703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3570518493652344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35724639892578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3559112548828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.357330322265625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3565521240234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3489990234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3529014587402344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3332672119140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.35068511962890625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.36908721923828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3753471374511719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.39119720458984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3763847351074219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,TARGET,0.3788909912109375
