benchmark_id,framework,sf,instance,memory_buffer
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5219993591308594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5219993591308594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5219993591308594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.522022247314453
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5221786499023438
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.522502899169922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5225601196289062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5225601196289062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5229759216308594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5229835510253906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5229835510253906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5229835510253906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5229835510253906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5231971740722656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.523967742919922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.523967742919922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.589832305908203
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.803070068359375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.0595932006835938
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3163299560546875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3343887329101562
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3344573974609375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.334514617919922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.334514617919922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3350791931152344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3350791931152344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3350791931152344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.3350791931152344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,0.2774658203125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,0.9393997192382812
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,1.8861198425292969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,2.36224365234375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,2.7070541381835938
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,3.0425376892089844
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,3.5361099243164062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,3.9382286071777344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,4.301948547363281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,4.649951934814453
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.011749267578125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.42620849609375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.799274444580078
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.120784759521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.433979034423828
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.748447418212891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.949878692626953
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.188224792480469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.391124725341797
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.597263336181641
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.5528717041015625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.443656921386719
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.3818511962890625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.547599792480469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.479305267333984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.842815399169922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.936229705810547
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.096347808837891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.212959289550781
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.350971221923828
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.342250823974609
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.098499298095703
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.173885345458984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.628440856933594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.744300842285156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.902778625488281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.991920471191406
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.465019226074219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.579158782958984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.839183807373047
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.877784729003906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.885669708251953
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.064075469970703
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.057018280029297
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,5.8957672119140625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.097572326660156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.118446350097656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.142704010009766
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.376308441162109
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.369014739990234
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.250926971435547
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.47662353515625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.487556457519531
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.395484924316406
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.4559173583984375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.526012420654297
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.507534027099609
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.758548736572266
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.893177032470703
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.88677978515625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.603206634521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.5794525146484375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,6.7086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.07659912109375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.449283599853516
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.5949249267578125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.5944366455078125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.593879699707031
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.588962554931641
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.578639984130859
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.589836120605469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.588447570800781
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.586170196533203
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.515270233154297
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.4544525146484375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.443149566650391
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.586399078369141
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.584197998046875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.583442687988281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.587291717529297
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.584373474121094
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.580322265625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.578868865966797
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.576667785644531
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.575340270996094
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.5745849609375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.26141357421875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.383827209472656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.510650634765625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.525028228759766
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.528583526611328
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.511898040771484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.577907562255859
MjAyMzExMDcyMDEwNTY=,Airbyte,50,TARGET,7.566581726074219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4288368225097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5400238037109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5415687561035156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5301895141601562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5426979064941406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5432586669921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.54754638671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5890769958496094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5994338989257812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6378211975097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6484375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6766128540039062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6940650939941406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6945075988769531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6823616027832031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.682891845703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6834182739257812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6969146728515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6315536499023438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6381950378417969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6210136413574219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6215057373046875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.620758056640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6067047119140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6183052062988281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6187324523925781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6305389404296875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6184120178222656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6188392639160156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6192550659179688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6175765991210938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.6076431274414062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5405960083007812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.5241889953613281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4967155456542969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4796485900878906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.462738037109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4535942077636719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4420204162597656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4136161804199219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.4009132385253906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3717918395996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3598899841308594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3620109558105469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.35034942626953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.36075592041015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3408050537109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3494873046875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.32904815673828125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3322486877441406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.31793212890625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.28610992431640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.28554534912109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2913703918457031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2423095703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24019241333007812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23175811767578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24156570434570312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23916244506835938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23513412475585938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23158645629882812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24094390869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.240814208984375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23041915893554688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2515907287597656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24097824096679688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24011611938476562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23947525024414062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.22808456420898438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.228546142578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.22841262817382812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24915313720703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24988937377929688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.240997314453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23115158081054688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24269866943359375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2535209655761719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.23281478881835938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2386016845703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.25510406494140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2680511474609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.25714874267578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24691390991210938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.24749755859375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2783088684082031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2789726257324219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.27451324462890625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2688560485839844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2811012268066406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.27188873291015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2723655700683594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.27338409423828125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2740058898925781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.27448272705078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2639808654785156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2872810363769531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.26203155517578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2870292663574219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2997245788574219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2802238464355469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.28891754150390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2975006103515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2818946838378906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2823944091796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2747230529785156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2723350524902344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2567939758300781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2730674743652344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.2971038818359375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3459434509277344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3520927429199219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3524742126464844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3529243469238281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.353179931640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3535575866699219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.35387420654296875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.354095458984375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.35453033447265625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3549346923828125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,AIRBYTE,0.3551750183105469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.6257476806640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.64013671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.636760711669922
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.637287139892578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.638149261474609
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.646144866943359
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.64910888671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.648933410644531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.6456756591796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.645538330078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.645740509033203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.6455535888671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.6448211669921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.643390655517578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.643390655517578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.643440246582031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.643440246582031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.6435546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.22900390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.1690826416015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.127201080322266
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.12725830078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.1135406494140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.0997161865234375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.085784912109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.085796356201172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.071876525878906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.072093963623047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.072093963623047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.072093963623047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.120922088623047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,7.659332275390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,6.8915863037109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,6.630786895751953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,6.346790313720703
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,6.249370574951172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,6.039390563964844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.936901092529297
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.805473327636719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.479862213134766
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.446132659912109
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.0799102783203125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.878570556640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.7864837646484375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.752388000488281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.743995666503906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.590061187744141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.5664825439453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.14068603515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.031177520751953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.956806182861328
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.5286102294921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.3162307739257812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.2500381469726562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.9737091064453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.7969093322753906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.7408828735351562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.6948204040527344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.655120849609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.5846824645996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.5600929260253906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.480255126953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.4428138732910156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.4059982299804688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.3388633728027344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.3024559020996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.2661170959472656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.2231101989746094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1952438354492188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1471519470214844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1313934326171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1119842529296875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1054649353027344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1054649353027344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1055221557617188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.105865478515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.1032638549804688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.085674285888672
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,2.134441375732422
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.14959716796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.1499786376953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150135040283203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.15020751953125
